timestamp,gpstime,speed,latitude,longitude
2011-01-04 07:43:59.493,2011-01-04 07:44:16.237,31,48.91485,24.71795
2011-01-04 07:44:06.587,2011-01-04 07:44:22.297,31,48.91443,24.71766
2011-01-04 07:44:12.15,2011-01-04 07:44:28.357,35,48.91393,24.71748
2011-01-04 07:44:17.697,2011-01-04 07:44:34.417,33,48.91341,24.71733
2011-01-04 07:44:23.273,2011-01-04 07:44:39.477,37,48.91296,24.7172
2011-01-04 07:44:28.867,2011-01-04 07:44:44.537,42,48.91248,24.71705
2011-01-04 07:44:32.803,2011-01-04 07:44:49.597,46,48.91193,24.71687
2011-01-04 07:44:38.6,2011-01-04 07:44:56.777,49,48.91099,24.71651
2011-01-04 07:44:38.6,2011-01-04 07:44:53.657,48,48.91146,24.71669
2011-01-04 07:44:44.227,2011-01-04 07:45:00.837,48,48.91051,24.71632
2011-01-04 07:44:48.32,2011-01-04 07:45:04.893,48,48.91004,24.71613
2011-01-04 07:44:53.85,2011-01-04 07:45:09.957,49,48.90945,24.71591
2011-01-04 07:44:59.413,2011-01-04 07:45:15.013,50,48.90884,24.71568
2011-01-04 07:45:03.4,2011-01-04 07:45:20.073,47,48.90826,24.71542
2011-01-04 07:45:08.96,2011-01-04 07:45:25.133,43,48.90771,24.71519
2011-01-04 07:45:14.477,2011-01-04 07:45:30.193,40,48.90719,24.71499
2011-01-04 07:45:18.507,2011-01-04 07:45:35.253,32,48.90674,24.71482
2011-01-04 07:45:30.617,2011-01-04 07:45:47.313,8,48.90629,24.71464
2011-01-04 07:45:42.71,2011-01-04 07:45:58.373,25,48.90583,24.71444
2011-01-04 07:45:49.837,2011-01-04 07:46:05.433,32,48.90545,24.71394
2011-01-04 07:45:53.837,2011-01-04 07:46:09.49,26,48.90531,24.71354
2011-01-04 07:47:03.257,2011-01-04 07:47:20.007,37,48.90345,24.71123
2011-01-04 07:47:03.273,2011-01-04 07:47:14.947,32,48.90345,24.71192
2011-01-04 07:47:03.273,2011-01-04 07:47:05.857,17,48.90345,24.71284
2011-01-04 07:47:03.273,2011-01-04 07:47:03.737,11,48.90346,24.71301
2011-01-04 07:47:03.273,2011-01-04 07:46:53.62,9,48.90367,24.71308
2011-01-04 07:47:03.273,2011-01-04 07:46:44.5,28,48.90415,24.71313
2011-01-04 07:47:03.273,2011-01-04 07:46:38.44,28,48.9046,24.71314
2011-01-04 07:47:03.273,2011-01-04 07:46:30.32,18,48.90508,24.71314
2011-01-04 07:47:03.273,2011-01-04 07:46:26.59,12,48.90522,24.71324
2011-01-04 07:47:09.023,2011-01-04 07:47:25.067,42,48.90345,24.71048
2011-01-04 07:47:15.587,2011-01-04 07:47:30.127,41,48.90347,24.70967
2011-01-04 07:47:19.587,2011-01-04 07:47:35.187,34,48.90347,24.70893
2011-01-04 07:47:25.15,2011-01-04 07:47:41.247,15,48.90345,24.70838
2011-01-04 07:47:30.663,2011-01-04 07:47:47.307,10,48.90333,24.7083
2011-01-04 07:47:42.697,2011-01-04 07:47:59.367,18,48.90285,24.70821
2011-01-04 07:47:53.21,2011-01-04 07:48:09.427,14,48.9024,24.70812
2011-01-04 07:48:29.757,2011-01-04 07:48:45.407,43,48.90239,24.7054
2011-01-04 07:48:29.757,2011-01-04 07:48:40.177,38,48.90231,24.70617
2011-01-04 07:48:29.757,2011-01-04 07:48:32.837,31,48.90225,24.70713
2011-01-04 07:48:29.773,2011-01-04 07:48:23.777,10,48.9022,24.70791
2011-01-04 07:48:33.663,2011-01-04 07:48:49.463,46,48.90244,24.70471
2011-01-04 07:48:37.6,2011-01-04 07:48:53.523,47,48.9025,24.704
2011-01-04 07:48:41.6,2011-01-04 07:48:57.583,46,48.90255,24.70329
2011-01-04 07:48:45.6,2011-01-04 07:49:01.643,45,48.90261,24.7026
2011-01-04 07:48:51.197,2011-01-04 07:49:06.703,42,48.90271,24.70178
2011-01-04 07:48:55.21,2011-01-04 07:49:11.763,40,48.90288,24.70086
2011-01-04 07:49:01.273,2011-01-04 07:49:16.823,38,48.90302,24.70014
2011-01-04 07:49:06.85,2011-01-04 07:49:22.883,32,48.90318,24.69939
2011-01-04 07:49:14.087,2011-01-04 07:49:29.943,28,48.90334,24.69859
2011-01-04 07:49:21.15,2011-01-04 07:49:38.003,20,48.90347,24.69793
2011-01-04 07:49:31.413,2011-01-04 07:49:48.063,20,48.90372,24.69733
2011-01-04 07:49:35.447,2011-01-04 07:49:53.18,18,48.90369,24.697
2011-01-04 07:49:35.447,2011-01-04 07:49:51.12,19,48.90374,24.69711
2011-01-04 07:49:39.477,2011-01-04 07:49:55.24,20,48.90359,24.69696
2011-01-04 07:49:46.57,2011-01-04 07:50:03.3,26,48.90312,24.69692
2011-01-04 07:49:53.663,2011-01-04 07:50:10.36,25,48.90266,24.69664
2011-01-04 07:50:03.947,2011-01-04 07:50:19.42,18,48.90223,24.69634
2011-01-04 07:50:40.257,2011-01-04 07:50:50.79,13,48.9018,24.69693
2011-01-04 07:50:40.257,2011-01-04 07:50:33.48,10,48.90205,24.69631
2011-01-04 07:50:52.133,2011-01-04 07:51:08.017,7,48.90152,24.69749
2011-01-04 07:52:39.367,2011-01-04 07:52:46.143,0,48.9013,24.69793
2011-01-04 08:53:11.023,2011-01-04 08:52:46.947,0,48.90138,24.69788
2011-01-04 09:29:28.85,2011-01-04 09:29:35.103,0,48.90128,24.69797
2011-01-04 09:31:53.947,2011-01-04 09:31:58.497,4,48.90156,24.69742
2011-01-04 09:32:05.697,2011-01-04 09:32:21.877,13,48.90182,24.69683
2011-01-04 09:32:42.087,2011-01-04 09:32:54.787,16,48.90256,24.69661
2011-01-04 09:32:42.087,2011-01-04 09:32:42.347,9,48.90212,24.69629
2011-01-04 09:33:18.43,2011-01-04 09:33:36.313,20,48.90345,24.69762
2011-01-04 09:33:18.43,2011-01-04 09:33:30.193,13,48.90337,24.69725
2011-01-04 09:33:18.43,2011-01-04 09:33:11.843,14,48.90299,24.69688
2011-01-04 09:33:28.617,2011-01-04 09:33:44.373,24,48.90336,24.69832
2011-01-04 09:33:35.727,2011-01-04 09:33:51.433,28,48.90322,24.699
2011-01-04 09:33:41.227,2011-01-04 09:33:57.493,32,48.90308,24.69966
2011-01-04 09:33:46.757,2011-01-04 09:34:03.553,36,48.90292,24.7004
2011-01-04 09:33:52.243,2011-01-04 09:34:08.613,38,48.90279,24.70109
2011-01-04 09:33:58.18,2011-01-04 09:34:14.673,33,48.90267,24.70188
2011-01-04 09:34:03.757,2011-01-04 09:34:20.733,35,48.90262,24.70267
2011-01-04 09:34:07.727,2011-01-04 09:34:24.793,37,48.90256,24.70337
2011-01-04 09:34:13.243,2011-01-04 09:34:29.85,39,48.9025,24.70411
2011-01-04 09:34:18.757,2011-01-04 09:34:34.91,42,48.90243,24.7049
2011-01-04 09:34:24.32,2011-01-04 09:34:39.97,44,48.90237,24.70574
2011-01-04 09:34:28.337,2011-01-04 09:34:45.03,41,48.90229,24.70652
2011-01-04 09:34:33.913,2011-01-04 09:34:50.09,42,48.90221,24.70731
2011-01-04 09:34:39.43,2011-01-04 09:34:55.15,42,48.90212,24.70811
2011-01-04 09:34:43.447,2011-01-04 09:35:00.21,42,48.90197,24.70888
2011-01-04 09:34:48.913,2011-01-04 09:35:05.27,42,48.90178,24.70964
2011-01-04 09:34:54.46,2011-01-04 09:35:10.33,43,48.90157,24.7104
2011-01-04 09:34:58.447,2011-01-04 09:35:15.39,44,48.90137,24.71118
2011-01-04 09:35:03.947,2011-01-04 09:35:20.45,41,48.90118,24.71195
2011-01-04 09:35:09.43,2011-01-04 09:35:26.51,24,48.901,24.71268
2011-01-04 09:35:18.1,2011-01-04 09:35:36.63,15,48.90079,24.71313
2011-01-04 09:35:18.1,2011-01-04 09:35:34.57,13,48.90086,24.7131
2011-01-04 09:35:30.007,2011-01-04 09:35:45.69,25,48.90035,24.71314
2011-01-04 09:35:37.117,2011-01-04 09:35:52.747,31,48.89983,24.71314
2011-01-04 09:35:46.023,2011-01-04 09:35:57.807,34,48.89932,24.71313
2011-01-04 09:35:52.04,2011-01-04 09:36:10.047,37,48.89824,24.71313
2011-01-04 09:35:52.04,2011-01-04 09:36:04.927,36,48.8987,24.71313
2011-01-04 09:35:59.227,2011-01-04 09:36:15.107,39,48.89776,24.71311
2011-01-04 09:36:03.18,2011-01-04 09:36:20.167,41,48.89725,24.7131
2011-01-04 09:36:09.587,2011-01-04 09:36:25.227,44,48.89672,24.71309
2011-01-04 09:36:13.68,2011-01-04 09:36:29.287,46,48.89626,24.71309
2011-01-04 09:36:17.633,2011-01-04 09:36:33.347,45,48.8958,24.71308
2011-01-04 09:36:21.663,2011-01-04 09:36:37.407,46,48.89534,24.71308
2011-01-04 09:36:25.617,2011-01-04 09:36:41.467,47,48.89487,24.71307
2011-01-04 09:36:29.6,2011-01-04 09:36:45.527,47,48.8944,24.71307
2011-01-04 09:36:33.617,2011-01-04 09:36:49.587,48,48.89392,24.71306
2011-01-04 09:36:37.617,2011-01-04 09:36:53.647,49,48.89342,24.71302
2011-01-04 09:36:41.617,2011-01-04 09:36:57.707,51,48.89292,24.71294
2011-01-04 09:36:45.617,2011-01-04 09:37:01.767,52,48.89241,24.71278
2011-01-04 09:36:49.553,2011-01-04 09:37:04.827,52,48.89191,24.71256
2011-01-04 09:36:53.493,2011-01-04 09:37:09.947,49,48.8913,24.71226
2011-01-04 09:36:59.053,2011-01-04 09:37:15.007,44,48.89074,24.71197
2011-01-04 09:37:02.993,2011-01-04 09:37:20.067,42,48.89023,24.71172
2011-01-04 09:37:08.71,2011-01-04 09:37:25.127,40,48.88974,24.71151
2011-01-04 09:37:14.197,2011-01-04 09:37:30.187,36,48.88926,24.71136
2011-01-04 09:37:20.553,2011-01-04 09:37:36.243,23,48.88881,24.71125
2011-01-04 09:37:56.85,2011-01-04 09:38:12.673,27,48.88787,24.71106
2011-01-04 09:37:56.85,2011-01-04 09:38:03.133,15,48.88836,24.71116
2011-01-04 09:38:02.587,2011-01-04 09:38:18.733,32,48.88742,24.71097
2011-01-04 09:38:08.227,2011-01-04 09:38:24.793,35,48.88691,24.71086
2011-01-04 09:38:13.743,2011-01-04 09:38:29.853,38,48.88636,24.71077
2011-01-04 09:38:19.227,2011-01-04 09:38:34.913,41,48.88586,24.71067
2011-01-04 09:38:23.197,2011-01-04 09:38:39.973,43,48.88534,24.71055
2011-01-04 09:38:28.727,2011-01-04 09:38:45.033,45,48.88478,24.71042
2011-01-04 09:38:34.257,2011-01-04 09:38:50.09,44,48.88423,24.71027
2011-01-04 09:38:38.29,2011-01-04 09:38:55.15,43,48.88369,24.71014
2011-01-04 09:38:43.867,2011-01-04 09:39:00.21,43,48.88315,24.71
2011-01-04 09:38:49.447,2011-01-04 09:39:05.27,44,48.8826,24.70988
2011-01-04 09:38:53.447,2011-01-04 09:39:10.33,45,48.88205,24.70974
2011-01-04 09:38:57.447,2011-01-04 09:39:14.39,45,48.8816,24.7096
2011-01-04 09:39:01.447,2011-01-04 09:39:18.45,45,48.88116,24.70939
2011-01-04 09:39:05.477,2011-01-04 09:39:22.51,45,48.88075,24.70911
2011-01-04 09:39:11.07,2011-01-04 09:39:26.57,45,48.88034,24.70878
2011-01-04 09:39:15.07,2011-01-04 09:39:30.63,45,48.87994,24.70844
2011-01-04 09:39:19.197,2011-01-04 09:39:34.71,45,48.87953,24.70813
2011-01-04 09:39:23.257,2011-01-04 09:39:41.83,44,48.87872,24.70753
2011-01-04 09:39:23.257,2011-01-04 09:39:38.77,45,48.87913,24.70782
2011-01-04 09:39:30.447,2011-01-04 09:39:46.89,44,48.8782,24.70722
2011-01-04 09:39:35.947,2011-01-04 09:39:51.95,45,48.87765,24.707
2011-01-04 09:39:39.837,2011-01-04 09:39:56.01,46,48.87721,24.70687
2011-01-04 09:39:43.837,2011-01-04 09:40:00.07,46,48.87674,24.70677
2011-01-04 09:39:49.413,2011-01-04 09:40:05.13,48,48.87616,24.70665
2011-01-04 09:39:53.507,2011-01-04 09:40:10.19,48,48.87556,24.70655
2011-01-04 09:39:59.117,2011-01-04 09:40:15.247,48,48.87495,24.70645
2011-01-04 09:40:03.15,2011-01-04 09:40:19.31,48,48.87447,24.70635
2011-01-04 09:40:07.163,2011-01-04 09:40:23.367,48,48.87399,24.70626
2011-01-04 09:40:11.15,2011-01-04 09:40:27.427,48,48.87351,24.70616
2011-01-04 09:40:15.117,2011-01-04 09:40:31.487,48,48.87303,24.70606
2011-01-04 09:40:19.1,2011-01-04 09:40:35.547,47,48.87255,24.70597
2011-01-04 09:40:23.087,2011-01-04 09:40:39.607,47,48.87208,24.70589
2011-01-04 09:40:27.1,2011-01-04 09:40:43.667,47,48.87162,24.7058
2011-01-04 09:40:31.117,2011-01-04 09:40:47.727,46,48.87115,24.70573
2011-01-04 09:40:35.117,2011-01-04 09:40:51.787,45,48.87068,24.70574
2011-01-04 09:40:39.087,2011-01-04 09:40:55.847,43,48.87014,24.70594
2011-01-04 09:40:44.6,2011-01-04 09:41:00.907,43,48.86963,24.70618
2011-01-04 09:40:50.18,2011-01-04 09:41:05.967,46,48.86909,24.70644
2011-01-04 09:40:54.18,2011-01-04 09:41:10.027,47,48.86865,24.70665
2011-01-04 09:40:58.133,2011-01-04 09:41:15.087,49,48.86806,24.70692
2011-01-04 09:41:03.663,2011-01-04 09:41:20.147,50,48.86747,24.70718
2011-01-04 09:41:09.133,2011-01-04 09:41:25.207,51,48.86685,24.70744
2011-01-04 09:41:14.65,2011-01-04 09:41:30.267,48,48.86625,24.70769
2011-01-04 09:41:18.6,2011-01-04 09:41:34.327,43,48.86583,24.70799
2011-01-04 09:41:22.6,2011-01-04 09:41:39.387,44,48.86542,24.70853
2011-01-04 09:41:28.18,2011-01-04 09:41:44.447,45,48.86508,24.70921
2011-01-04 09:41:32.117,2011-01-04 09:41:48.507,46,48.86486,24.70983
2011-01-04 09:41:36.117,2011-01-04 09:41:52.567,47,48.86473,24.71051
2011-01-04 09:41:40.117,2011-01-04 09:41:56.627,45,48.86471,24.71122
2011-01-04 09:41:45.617,2011-01-04 09:42:01.683,41,48.86481,24.71202
2011-01-04 09:41:51.18,2011-01-04 09:42:06.743,32,48.865,24.71268
2011-01-04 09:41:56.757,2011-01-04 09:42:12.813,10,48.86525,24.71316
2011-01-04 09:42:05.43,2011-01-04 09:42:21.873,10,48.8654,24.71306
2011-01-04 09:43:06.383,2011-01-04 09:43:22.45,7,48.86552,24.7112
2011-01-04 09:43:11.977,2011-01-04 09:43:20.01,13,48.86554,24.71127
2011-01-04 09:43:11.977,2011-01-04 09:43:13.26,10,48.86574,24.71148
2011-01-04 09:43:11.977,2011-01-04 09:42:50.143,11,48.8659,24.71208
2011-01-04 09:43:11.977,2011-01-04 09:42:36.083,12,48.86568,24.7125
2011-01-04 09:51:07.9,2011-01-04 09:51:14.147,0,48.86562,24.71121
2011-01-04 09:51:18.227,2011-01-04 09:51:34.9,14,48.86542,24.71088
2011-01-04 09:51:30.1,2011-01-04 09:51:46.96,13,48.86497,24.71076
2011-01-04 09:51:34.087,2011-01-04 09:51:51.02,17,48.86484,24.71062
2011-01-04 09:51:38.04,2011-01-04 09:51:53.08,18,48.86482,24.71049
2011-01-04 09:51:45.303,2011-01-04 09:52:01.2,28,48.86494,24.70981
2011-01-04 09:51:52.413,2011-01-04 09:52:08.26,31,48.86518,24.70912
2011-01-04 09:51:57.93,2011-01-04 09:52:14.32,34,48.8655,24.70853
2011-01-04 09:52:06.867,2011-01-04 09:52:22.38,15,48.86584,24.70803
2011-01-04 09:52:19.023,2011-01-04 09:52:36.5,14,48.86574,24.70775
2011-01-04 09:52:19.023,2011-01-04 09:52:34.44,12,48.86581,24.70777
2011-01-04 09:52:29.43,2011-01-04 09:52:45.56,30,48.86523,24.70787
2011-01-04 09:52:35.023,2011-01-04 09:52:51.62,34,48.86475,24.70799
2011-01-04 09:52:42.133,2011-01-04 09:52:57.677,37,48.86421,24.7081
2011-01-04 09:52:46.07,2011-01-04 09:53:02.737,40,48.86372,24.70818
2011-01-04 09:52:50.07,2011-01-04 09:53:06.8,42,48.86321,24.70825
2011-01-04 09:52:55.6,2011-01-04 09:53:11.857,44,48.86265,24.70828
2011-01-04 09:52:59.523,2011-01-04 09:53:15.917,46,48.8622,24.70831
2011-01-04 09:53:03.493,2011-01-04 09:53:19.977,48,48.86172,24.70834
2011-01-04 09:53:09.1,2011-01-04 09:53:25.037,49,48.8611,24.70838
2011-01-04 09:53:13.1,2011-01-04 09:53:30.097,49,48.86048,24.7084
2011-01-04 09:53:18.68,2011-01-04 09:53:35.157,49,48.85986,24.70845
2011-01-04 09:53:24.29,2011-01-04 09:53:40.217,49,48.85925,24.70849
2011-01-04 09:53:28.273,2011-01-04 09:53:44.277,49,48.85876,24.70851
2011-01-04 09:53:32.257,2011-01-04 09:53:48.337,49,48.85827,24.70854
2011-01-04 09:53:36.21,2011-01-04 09:53:52.397,49,48.85778,24.70857
2011-01-04 09:53:40.227,2011-01-04 09:53:56.457,48,48.85728,24.70859
2011-01-04 09:53:44.43,2011-01-04 09:54:00.517,48,48.8568,24.70859
2011-01-04 09:53:48.383,2011-01-04 09:54:04.577,49,48.85631,24.70855
2011-01-04 09:53:52.383,2011-01-04 09:54:08.637,49,48.85582,24.70844
2011-01-04 09:53:56.367,2011-01-04 09:54:12.697,48,48.85533,24.7083
2011-01-04 09:54:00.447,2011-01-04 09:54:16.757,43,48.85488,24.70815
2011-01-04 09:54:04.587,2011-01-04 09:54:20.817,26,48.85444,24.708
2011-01-04 09:54:31.837,2011-01-04 09:54:24.527,15,48.85429,24.70794
2011-01-04 09:58:06.587,2011-01-04 09:58:11.967,0,48.8543,24.70796
2011-01-04 10:00:03.21,2011-01-04 10:00:19.9,32,48.85296,24.70772
2011-01-04 10:00:03.21,2011-01-04 10:00:12.62,24,48.85356,24.70786
2011-01-04 10:00:03.21,2011-01-04 10:00:01.9,10,48.85402,24.70792
2011-01-04 10:00:10.29,2011-01-04 10:00:25.96,35,48.85246,24.70761
2011-01-04 10:00:14.227,2011-01-04 10:00:31.02,37,48.85201,24.70751
2011-01-04 10:00:19.883,2011-01-04 10:00:36.08,39,48.85152,24.70739
2011-01-04 10:00:25.4,2011-01-04 10:00:41.14,41,48.85102,24.70723
2011-01-04 10:00:29.32,2011-01-04 10:00:46.2,44,48.8505,24.70703
2011-01-04 10:00:33.303,2011-01-04 10:00:50.26,45,48.85006,24.70685
2011-01-04 10:00:37.337,2011-01-04 10:00:54.32,46,48.84961,24.70667
2011-01-04 10:00:41.447,2011-01-04 10:00:58.38,46,48.84916,24.70648
2011-01-04 10:00:45.46,2011-01-04 10:01:02.44,46,48.84871,24.70629
2011-01-04 10:00:49.447,2011-01-04 10:01:06.5,44,48.84828,24.7061
2011-01-04 10:00:55.007,2011-01-04 10:01:11.56,39,48.84778,24.70584
2011-01-04 10:01:00.6,2011-01-04 10:01:16.617,37,48.84741,24.70537
2011-01-04 10:01:06.117,2011-01-04 10:01:22.677,26,48.84705,24.70488
2011-01-04 10:01:11.743,2011-01-04 10:01:28.737,20,48.84676,24.70479
2011-01-04 10:01:18.837,2011-01-04 10:01:35.797,29,48.84627,24.705
2011-01-04 10:01:26.023,2011-01-04 10:01:41.857,34,48.84579,24.70507
2011-01-04 10:01:31.54,2011-01-04 10:01:47.917,36,48.84528,24.70488
2011-01-04 10:01:37.117,2011-01-04 10:01:52.977,38,48.84483,24.70468
2011-01-04 10:01:41.087,2011-01-04 10:01:58.037,40,48.84435,24.70448
2011-01-04 10:01:46.697,2011-01-04 10:02:03.097,43,48.84384,24.70428
2011-01-04 10:01:52.273,2011-01-04 10:02:08.157,45,48.84331,24.70405
2011-01-04 10:01:56.35,2011-01-04 10:02:12.217,46,48.84286,24.70387
2011-01-04 10:02:00.303,2011-01-04 10:02:16.277,46,48.84242,24.70368
2011-01-04 10:02:04.303,2011-01-04 10:02:20.337,47,48.84196,24.7035
2011-01-04 10:02:08.243,2011-01-04 10:02:24.397,48,48.84149,24.70331
2011-01-04 10:02:12.18,2011-01-04 10:02:28.457,48,48.84103,24.70313
2011-01-04 10:02:16.133,2011-01-04 10:02:32.517,48,48.84056,24.70294
2011-01-04 10:02:20.087,2011-01-04 10:02:36.577,49,48.84008,24.70275
2011-01-04 10:02:24.087,2011-01-04 10:02:40.637,49,48.83961,24.70256
2011-01-04 10:02:28.15,2011-01-04 10:02:44.697,50,48.83913,24.70236
2011-01-04 10:02:32.163,2011-01-04 10:02:48.757,50,48.83864,24.70217
2011-01-04 10:02:36.163,2011-01-04 10:02:51.817,50,48.83816,24.70196
2011-01-04 10:02:40.257,2011-01-04 10:02:55.873,49,48.83767,24.70178
2011-01-04 10:02:44.383,2011-01-04 10:02:59.933,50,48.83719,24.70158
2011-01-04 10:02:48.493,2011-01-04 10:03:04.993,50,48.83658,24.70134
2011-01-04 10:02:54.257,2011-01-04 10:03:10.053,51,48.83596,24.7011
2011-01-04 10:02:58.257,2011-01-04 10:03:15.113,52,48.83533,24.70085
2011-01-04 10:03:03.85,2011-01-04 10:03:20.173,52,48.83469,24.7006
2011-01-04 10:03:09.57,2011-01-04 10:03:25.233,52,48.83405,24.70037
2011-01-04 10:03:14.133,2011-01-04 10:03:29.293,52,48.83354,24.70018
2011-01-04 10:03:18.117,2011-01-04 10:03:33.413,51,48.83303,24.69999
2011-01-04 10:03:22.04,2011-01-04 10:03:37.533,50,48.83254,24.6998
2011-01-04 10:03:26.32,2011-01-04 10:03:44.823,51,48.83158,24.69941
2011-01-04 10:03:26.32,2011-01-04 10:03:41.653,49,48.83206,24.6996
2011-01-04 10:03:33.587,2011-01-04 10:03:49.883,52,48.83095,24.69916
2011-01-04 10:03:39.117,2011-01-04 10:03:54.943,52,48.83031,24.6989
2011-01-04 10:03:43.087,2011-01-04 10:04:00.003,53,48.82968,24.69859
2011-01-04 10:03:48.633,2011-01-04 10:04:05.063,53,48.82906,24.6982
2011-01-04 10:03:54.273,2011-01-04 10:04:10.12,54,48.82846,24.69774
2011-01-04 10:03:58.383,2011-01-04 10:04:15.18,55,48.82787,24.69724
2011-01-04 10:04:03.993,2011-01-04 10:04:20.24,55,48.82728,24.6967
2011-01-04 10:04:07.96,2011-01-04 10:04:24.3,54,48.82682,24.69623
2011-01-04 10:04:12.023,2011-01-04 10:04:28.36,51,48.82637,24.6958
2011-01-04 10:04:16.04,2011-01-04 10:04:32.42,51,48.8259,24.69552
2011-01-04 10:04:20.1,2011-01-04 10:04:36.48,52,48.8254,24.69537
2011-01-04 10:04:24.087,2011-01-04 10:04:40.54,52,48.82489,24.69518
2011-01-04 10:04:28.18,2011-01-04 10:04:44.6,52,48.8244,24.69487
2011-01-04 10:04:32.697,2011-01-04 10:04:48.66,52,48.82395,24.69447
2011-01-04 10:04:36.773,2011-01-04 10:04:52.72,53,48.82351,24.69401
2011-01-04 10:04:40.867,2011-01-04 10:04:56.78,54,48.82311,24.69346
2011-01-04 10:04:44.85,2011-01-04 10:04:59.84,54,48.82274,24.69287
2011-01-04 10:04:48.803,2011-01-04 10:05:04.96,55,48.82228,24.6921
2011-01-04 10:04:54.663,2011-01-04 10:05:10.04,55,48.82181,24.69132
2011-01-04 10:04:58.697,2011-01-04 10:05:15.1,54,48.82133,24.69057
2011-01-04 10:05:04.32,2011-01-04 10:05:20.157,54,48.82084,24.68986
2011-01-04 10:05:08.413,2011-01-04 10:05:25.217,54,48.8203,24.68924
2011-01-04 10:05:12.4,2011-01-04 10:05:29.277,55,48.81983,24.68881
2011-01-04 10:05:16.35,2011-01-04 10:05:33.337,55,48.81935,24.6884
2011-01-04 10:05:25.54,2011-01-04 10:05:37.397,54,48.81886,24.68801
2011-01-04 10:05:29.757,2011-01-04 10:05:45.577,53,48.81784,24.68749
2011-01-04 10:05:29.773,2011-01-04 10:05:41.457,54,48.81835,24.68771
2011-01-04 10:05:33.93,2011-01-04 10:05:49.637,53,48.81732,24.68726
2011-01-04 10:05:37.93,2011-01-04 10:05:53.697,54,48.81682,24.68697
2011-01-04 10:05:42.023,2011-01-04 10:05:57.757,54,48.81633,24.6866
2011-01-04 10:05:45.947,2011-01-04 10:06:00.817,53,48.81588,24.68616
2011-01-04 10:05:50.087,2011-01-04 10:06:04.957,53,48.81545,24.68568
2011-01-04 10:05:54.15,2011-01-04 10:06:10.077,54,48.8149,24.68509
2011-01-04 10:05:58.883,2011-01-04 10:06:15.137,54,48.81432,24.68455
2011-01-04 10:06:04.507,2011-01-04 10:06:20.197,54,48.81372,24.68409
2011-01-04 10:06:08.757,2011-01-04 10:06:25.257,55,48.81309,24.68366
2011-01-04 10:06:19.587,2011-01-04 10:06:29.317,55,48.81259,24.6833
2011-01-04 10:06:23.633,2011-01-04 10:06:41.617,55,48.81107,24.68224
2011-01-04 10:06:23.633,2011-01-04 10:06:37.497,55,48.81158,24.6826
2011-01-04 10:06:23.633,2011-01-04 10:06:33.377,55,48.81209,24.68295
2011-01-04 10:06:29.163,2011-01-04 10:06:45.677,55,48.81057,24.68189
2011-01-04 10:06:33.15,2011-01-04 10:06:49.737,55,48.81007,24.68154
2011-01-04 10:06:37.71,2011-01-04 10:06:52.797,54,48.80957,24.68119
2011-01-04 10:06:41.947,2011-01-04 10:06:56.913,54,48.80908,24.68084
2011-01-04 10:06:45.85,2011-01-04 10:07:01.033,54,48.80858,24.68049
2011-01-04 10:06:49.743,2011-01-04 10:07:05.153,55,48.80807,24.68015
2011-01-04 10:06:53.913,2011-01-04 10:07:09.273,55,48.80757,24.67981
2011-01-04 10:07:16.227,2011-01-04 10:07:29.873,57,48.8047,24.6788
2011-01-04 10:07:16.227,2011-01-04 10:07:25.753,57,48.8054,24.67901
2011-01-04 10:07:16.227,2011-01-04 10:07:21.633,56,48.80596,24.67919
2011-01-04 10:07:16.243,2011-01-04 10:07:17.513,55,48.8065,24.67936
2011-01-04 10:07:16.243,2011-01-04 10:07:13.393,55,48.80705,24.67953
2011-01-04 10:07:20.57,2011-01-04 10:07:34.993,58,48.80398,24.67856
2011-01-04 10:07:40.35,2011-01-04 10:07:57.593,58,48.80084,24.67753
2011-01-04 10:07:40.35,2011-01-04 10:07:53.473,58,48.80141,24.67773
2011-01-04 10:07:40.35,2011-01-04 10:07:49.353,58,48.80199,24.67791
2011-01-04 10:07:40.35,2011-01-04 10:07:45.233,58,48.80256,24.67809
2011-01-04 10:07:40.35,2011-01-04 10:07:40.113,58,48.80327,24.67833
2011-01-04 10:07:45.977,2011-01-04 10:08:01.65,58,48.80026,24.67735
2011-01-04 10:07:51.553,2011-01-04 10:08:09.83,58,48.79897,24.67692
2011-01-04 10:07:51.553,2011-01-04 10:08:05.71,58,48.79969,24.67716
2011-01-04 10:07:58.9,2011-01-04 10:08:14.89,59,48.79826,24.67668
2011-01-04 10:08:03.163,2011-01-04 10:08:19.95,59,48.79753,24.67644
2011-01-04 10:08:08.68,2011-01-04 10:08:25.01,60,48.7968,24.6762
2011-01-04 10:08:12.71,2011-01-04 10:08:31.19,60,48.79591,24.6759
2011-01-04 10:08:12.727,2011-01-04 10:08:28.07,60,48.79636,24.67605
2011-01-04 10:08:18.54,2011-01-04 10:08:35.25,60,48.79533,24.67571
2011-01-04 10:08:23.07,2011-01-04 10:08:41.43,61,48.79443,24.67541
2011-01-04 10:08:23.087,2011-01-04 10:08:38.31,61,48.79488,24.67555
2011-01-04 10:08:28.71,2011-01-04 10:08:44.49,62,48.79398,24.67526
2011-01-04 10:08:32.977,2011-01-04 10:08:50.67,62,48.79307,24.67496
2011-01-04 10:08:32.977,2011-01-04 10:08:47.55,62,48.79353,24.67511
2011-01-04 10:08:37.82,2011-01-04 10:08:55.79,62,48.79215,24.67465
2011-01-04 10:08:37.82,2011-01-04 10:08:53.73,62,48.79261,24.6748
